time,acc_x,acc_y,acc_z,acc_abs
1.844453492,1.0548169969129177,-0.5230441626560787,-1.0386594541993692,1.4415653329461184
1.861197582,0.6302679409752227,0.021586573708795315,-0.48946456072657374,0.7100348413371307
1.877967358,0.8986518384218816,0.4105049287024885,-0.44128641174058425,0.6258622065250594
1.894724611,0.7052361368654705,0.0028886848064067655,0.5777713450931146,-0.27382784992757564
1.911481488,0.5522130728700632,-0.6349340064257697,0.7469754300179007,-0.3764746420110538
1.928238549,1.2443460275487435,-0.9940580585709016,0.559604133893363,-0.6732696232391099
1.944995344,1.2555924018740223,-0.6997771212611102,0.6080789172859614,-0.827637869486003
1.961752547,1.6521103296749635,0.18342691940294428,-0.7948517625577505,0.4664684596791587
1.978506331,1.9708070737513923,0.6961628718528554,-0.6075098701192324,0.5280470851566641
1.995269749,1.2003332878826545,0.3507829409005251,-0.13200424313831607,0.5310610217999039
2.012024256,0.6938388173444732,-0.11896969945840019,-0.5421816519190097,0.8194553546645651
2.028780401,-0.32332850733808305,-0.6562880829039323,0.5690304269012953,-0.5251358124952028
2.0455373690000003,-1.0192971281306724,-0.8308487001168579,1.4670565202500578,-1.5170964201773849
2.062294725,-1.1031032646302419,-0.16192274874815143,0.6303818162837473,-0.9656785774705539
2.079050839,-0.8665806074597647,0.6689605929935576,0.06009275971777075,-0.46515928482559155
2.095808173,-0.07207004776883859,1.3084890467850518,-0.07803427642561786,-0.16140021744913524
2.1125653250000003,0.4220064771791839,1.2567541240716735,-0.4539069918454691,0.14305182132206068
2.129322568,0.8939170963392378,0.6202763312425843,-0.7600629121499709,0.7317284988339184
2.1460790490000003,0.8126158325165723,-0.2672352933228892,-0.356901438036054,0.604621056025056
2.162836038,0.16859063488743667,-0.8529741385551055,-0.5487505679957734,0.6118263250262747
2.1795929750000003,-0.2931844351495538,-1.1207072347542302,-0.28843582263313045,0.20164236995575427
2.196351786,-1.2606669176051364,-0.9785194348125517,0.41868476128521515,-0.6945406332041497
2.213106995,-1.5385893641458186,-0.35272341324693074,-0.3696639530798941,-0.07230959149693916
2.22986379,-0.8814563665758678,0.3675916685335516,-0.8906741477733903,0.4368839719880485
2.2466209310000003,-0.6146709136419096,0.6747410199307303,-0.6051733596062352,0.050332023819212895
2.263365073,0.2747130597599543,0.11845598872583445,0.6846312368529691,-0.5526911893168708
2.280134776,-0.15667200184623586,-0.22448222372314217,0.8524266780426608,-0.8479286975671821
2.2968920820000003,-0.48225944564126977,0.11092390080372831,-0.9811923195435234,0.7723491193523496
2.3136487960000003,0.4038532304725027,0.8001225116268497,-1.3364397842901046,1.4992559230359912
2.330406211,0.7526647375805057,1.1197611406361923,0.40112478407141894,0.0663499598574237
2.347162692,0.54627796838372,0.864746167659429,0.11848021718753071,0.1638246227045224
2.363916701,0.5003476795947884,0.2662545712614305,-0.8293985066962991,0.9023062055338869
2.380680108,0.6926431666338506,-0.13727230710259342,-0.020802865930890972,0.2851482597157059
2.397433913,0.7955827955117896,-0.10873109155605416,0.2893578170291349,0.017570680371705893
2.4141906580000003,0.8247245802270322,-0.2007503389440997,0.41327749043406564,-0.18371886283361083
2.430947809,0.6770594637956798,0.041263196579442205,0.601653971756173,-0.3823980662255584
2.447701808,0.130306455512467,0.5500257820246759,0.14360045513395345,-0.13712780134189562
2.464464881,-0.00863163685555421,1.186338711935647,-0.9033639626598161,0.8430687954771318
2.481218186,0.9924081923012005,1.0096567751003362,-0.32982083172590915,0.8406462873118208
2.497975776,0.9946228994500196,-0.08545005690139498,0.8426899671925214,-0.3795820915078586
2.514732735,0.40096214733893004,-1.1944769329952998,0.5786541348021819,-0.4482518504940473
2.531490008,-0.4492107742123019,-1.7633580467509242,0.4356447463958189,-0.5706675143828756
2.548246214,-1.1728730883343375,-1.583021559197322,-0.09204528687508998,-0.13610050647152802
2.5650034070000003,-0.5562600378901675,-0.7255486002226607,0.09697218157578999,-0.11501919443917998
2.5817605780000004,-0.33650756465180526,0.13646497766144214,0.28343307556402014,-0.4198921723784023
2.598517832,-0.11949322393749161,0.7093416995069365,-0.12225459955192862,-0.11123021814897166
2.615274292,0.1415996823535237,0.9826741893616218,0.37668892689711575,-0.3984974884130365
2.632031372,-0.5435803294773391,0.6890080145049472,0.9457732617268688,-1.0959556421569074
2.648792582,-0.36680066116701704,-0.18757571799947362,0.7141609781210612,-0.79063996195864
2.665545686,-0.8769153955597865,-0.9077934791048937,0.33191679108455313,-0.555968907056403
2.682302207,-1.471438876559908,-1.0234895366456325,-0.43586349496282023,-0.18308314182421906
2.6990595,-1.2082664921257338,-0.7038331682618836,-0.6052579793585977,0.1075147328932462
2.715816134,-1.1494107348171325,-0.17018807370411204,0.4409590333390299,-0.784613460787885
2.732573631,-0.79375444666349,0.47697892652300267,0.4151986374254634,-0.793245183514164
2.749330102,0.2526238740272511,0.8189626499949395,0.9464289439726867,-1.0646280116302014
2.7660873350000004,-0.34544271259350257,1.0124561105293832,1.3479229114163942,-1.5502268183191432
2.7828441610000003,-0.12737703899450578,0.8416082181240874,-0.070913083315551,-0.04124188821832965
2.799588383,0.5368151351243873,0.43926902858412975,0.0050453015889117825,0.27254834599208855
2.8163579860000003,0.4512937276030003,-0.03242493612227783,-0.1602669526137382,0.3635834903874266
2.833115138,1.3729403920134218,-0.18676213467400082,-1.7488755442801531,2.1662151559614666
2.849872035,1.8679221760535702,-0.13926302805211646,-1.4375726557490878,2.1627262773092464
2.866629227,1.64378946399421,-0.336287648931636,-0.22655931738167995,0.7749365469078493
2.8833856260000004,1.199529437753489,-0.4715452483366037,0.7748324455877406,-0.25074198248528373
2.9001431340000003,0.5019407327019758,-0.27493292489856686,0.9375540269505311,-0.6786354684909872
2.916900225,0.7397392920324682,0.07457802304652475,-0.1565118816253323,0.35812987630785587
2.933657021,1.1225964139837903,0.2424919245805001,-0.48751409245155664,0.875954377739119
2.950413633,1.0277524769215454,0.21906764454247235,-1.035528258414792,1.3842868100462846
2.96717105,1.890940266941705,-0.17027645458052995,-1.1263125410757766,1.8844899905795722
2.983927773,0.9468019856232631,-0.5351452302385423,-0.3732634957414073,0.7623782187620629
3.000685281,-0.3958053009185257,-0.5049876552414584,-1.2152714054057745,0.9058223188162112
3.0174357400000003,-0.44405370371944364,-0.34728480446730814,-0.36307426492504974,0.11678206096822863
3.034210287,-1.4645264111387333,-0.5407030502569599,1.4120777930158228,-1.8431943536309277
3.0509558510000003,-1.7075369533714666,-0.19114696874105458,1.1022269969363987,-1.754846065882893
3.0677130750000003,-1.2338109769391274,0.38571263604594086,0.9861531409872988,-1.470366006176393
3.0844695040000003,-0.876807194835056,0.792794222771237,-0.036211491351377904,-0.43656811868936335
3.101226574,0.3565478672587838,1.067594037441719,-0.648305551178234,0.6675136664382645
3.117983767,0.37288132438239024,0.760940488293771,-0.0052500711597984195,0.17066595246034041
3.134740776,-0.20150526136661379,0.2719227029301868,-0.4105961170381082,0.24498560426885857
3.151497693,-0.887649682126694,-0.18814873001089846,-0.20252708346000267,-0.2065173997291864
3.168254429,-1.806758022587128,-0.5363516944556089,0.2647967183346139,-0.9290780462995715
3.185011448,-1.32659577980792,-0.4679774750876692,0.338625992046513,-0.7237673003805116
3.201769027,-0.9109345379967373,-0.5008285640518572,1.6517804107427088,-1.669485546055957
3.218525354,-0.9904719832455868,-0.5540520848741807,1.6076150316110507,-1.5972943133566564
3.235286046,-0.39793200100616266,-0.03635223491974558,-0.3617904718975497,0.29514587279850635
3.252035782,-0.12528055897082557,0.3899705727366817,-1.1230617290048135,1.030386195066863
3.2687966160000004,0.45459126895853924,0.3999683987467637,-0.4084540514619877,0.5437135763760128
3.285552995,0.6214089500055321,0.049017273063881615,0.5911905244450659,-0.25934797052363545
3.302310635,-0.03862042823280601,-0.31904594939937336,0.6859720293861363,-0.6397045582367231
3.3190676440000004,-0.5532812318736977,-0.247179040306825,1.0625701073265967,-1.2083140120019473
3.3358243790000004,-1.0243057043568533,-0.012722403627356533,1.1789032132905644,-1.4634375165349276
3.3525809100000004,-0.27270160933593157,0.5623545754101473,0.23189441789575768,-0.3059894546619053
3.3693384280000003,0.33719819155918535,0.8564829085957577,0.33162069195205635,-0.32384502764451467
3.386095194,0.22574754857606347,0.5754560462707945,0.3803244666807723,-0.4179344142343119
3.4028523450000003,0.34163904038814236,0.2623030990451237,-0.023580324509277654,0.004131287017677131
3.4196089570000003,-0.06530980608720661,-0.08037049174245785,-0.4765209478318426,0.4453598186140261
3.43636614,-0.11124602713513959,-0.23605193026602994,0.4018986411225306,-0.31466796489268883
3.453123321,-0.39458098219208226,-0.4343088314659663,1.6591944086841215,-1.6069130076362197
3.536908094,-0.13553059438914045,-0.08601103611816381,0.21301364122339564,-0.24459883387695405
3.553664625,0.111292892719675,0.16511817834155434,0.004491430722525825,0.08382512689913267
3.5704220510000004,-0.21246101129552014,-0.20592311555002077,-0.30991113807393955,0.1645625674532546
3.587178858,-0.15445263630607683,-0.6333405849919903,-1.2850639564061925,1.1483695697056198
3.603936375,-0.05910350742838997,-1.0027161929730746,-0.38290158061607416,0.5857668728259466
3.620692509,-0.9159724752139549,-1.2638559143253243,1.4670489102920132,-0.9986792163094272
3.637449763,-1.78834225516498,-0.9737603100825647,1.8223845980769118,-1.0297606295468562
3.654193731,-1.8660348643345537,-0.06729445128785663,0.9168396577066086,-0.5292016930128004
3.670964188,-0.795900985220307,0.9106476102682419,-0.41320969812847064,0.3047187901238581
3.687720567,0.6039618124995206,1.3911415419535587,-1.0495103275660296,0.9791783018092414
3.704477698,1.382837163897148,0.8237474234050239,-0.9971046023341783,1.1778195592209255
3.721234565,1.121929309213664,-0.23969284999077578,-1.0169874983970384,1.2967421417037084
3.737991911,-0.25910844637424,-1.0820719658793878,-1.0691266808006425,1.3969909216945409
3.754748553,-2.035314794859394,-1.350165316057725,-0.4661097196948914,0.36971749076364274
3.771505765,-1.9863986446967974,-0.15767921112328312,0.8407075962595867,-0.737220113662299
3.788262562,-1.4727867698710566,1.1596407250079486,1.6510370042046636,-1.4670342105115008
3.805019988,-0.23700338921778757,2.097359000378614,0.42406421462588373,-0.21155547667469604
3.821776407,1.036963553581853,2.0370655299588045,-0.7802620620056987,0.6345048239780179
3.838533701,2.054806243724974,1.06994438888134,-1.7681345822546661,1.0907667090348199
3.855290446,2.518963940789851,-0.398714170806966,-1.5228885906527196,1.4078841032806764
3.872047618,1.3404356679355989,-1.7935026747104041,-0.24119530585408083,0.7830993194346444
3.888804261,-0.16916280348606394,-2.0919107834092623,0.4611345289042526,-0.06387886789551134
3.905561331,-1.1138441780851995,-1.170811069576389,1.2613020990241255,-1.2208817329403534
3.922318616,-0.9511621628488806,0.1591965962547238,1.5196524983169124,-1.6889670881565018
3.939055503,0.5078167862209179,1.323888717121533,0.8862064789794546,-1.1655564103262206
3.955831994,1.4583411847232575,1.4361214791728698,0.46234645294840976,-0.6587594752808485
3.972576602,1.6982900366311626,0.6195299461058956,-0.5081018913813385,0.3433230134898365
3.989346113,1.4925224708832785,-0.49570983042602296,-1.2156526885739163,1.0110336119154217
4.006103744000001,0.5693833754125373,-1.3464346575992945,-0.24975837475285384,-0.09490120524684456
4.022859908,-0.6125165695443937,-1.2730677780299091,0.16828293964145968,-0.5388895505727036
4.039604049,-1.037680396767516,-0.4676045391264211,0.3951206947163668,-0.6395301572547782
4.056374324,-1.5179579686314324,0.5180130029961186,1.1496932562742381,-1.5308704424482473
4.073131567,-1.174165781893424,1.330934122587839,0.7239432891619211,-1.3155284753575989
4.089887915,-0.5660516924921107,1.486164316753681,0.2551037197790247,-0.7895549176361856
4.106645016,-0.2091506209723733,0.7985367394807099,-0.6401138164518794,0.2919815236518253
4.123402361,0.14251344806508875,0.07550347198524973,-1.4695845020950333,1.3482537891794408
4.140159441000001,-0.014475734198374935,-0.5435890737266253,-1.6375068142765359,1.6227712599632307
4.156915891000001,0.40543702618602884,-0.7279751559146194,-1.1874129158994013,1.2293907274646276
4.173672951,0.2657386462464772,-0.7829539029001682,0.6927350771648949,-0.4210728950155156
4.1904299300000005,-0.4176469826717693,-0.6104960422247621,0.3086768249580277,-0.3565343631234664
4.207187295000001,0.35195790335207505,-0.012464937689286772,-1.5160788360678323,1.5486024204055084
4.223943826,1.0560952248376372,0.2091073433225811,-0.630232626474114,0.8803449087144445
4.240701120000001,1.216789879332688,0.2761665434428617,-0.3639126307266435,0.6844671315153519
4.257457754000001,1.7470132320257223,0.33283395754248163,-1.3348668223755857,1.7355912399259992
4.274215078,1.540819073697478,-0.009703900518646336,-0.8368842046900633,1.2428048408361583
4.2909717,1.4200862256989173,-0.2421568164301219,-0.6487023059455699,0.9978361557190663
4.3077290260000005,1.285775261178848,-0.08402062779403494,-0.2245181988511911,0.5844492128804031
4.324486096,0.7068613774609231,-0.07900567344857337,0.342902828601129,-0.08106178793238311
4.341243125,-0.010035019963602154,0.000689167508466568,0.5051879432385994,-0.4884977375051293
4.357999443000001,-0.975759869068867,0.025522808370975446,-0.046565393217036496,-0.1706424277990268
4.3747568590000006,-0.5761831959058833,0.20531411734967117,-1.5961236997189296,1.1928492501217323
4.391513747,0.42546062261071405,0.21325156346067756,0.0016314881221944416,0.08821562991653177
4.408271061000001,-0.5796139563161538,-0.2285785987595259,1.614629467257137,-1.6613918657294917
4.425027368,-0.8200690827832661,-0.2881816597398772,-0.24228912956782042,0.009832824327870747
4.441784642,-0.6977699737110142,-0.31277076609907467,0.5406788341682541,-0.7653754129383503
4.45854163,-1.4293707012893,-0.2364440207301619,1.6096905613058246,-2.0157333171031153
4.475298925000001,-0.8788791491553265,0.5301428052311902,0.23075511063022852,-0.5142051726113921
4.4920553850000005,-0.4551210757158077,0.8405514629815656,0.4680403669203567,-0.5709330334400238
4.508812374000001,-0.3627575968347976,0.7163416852979082,0.5187389557553455,-0.6248302612028501
4.525569607,-0.064809857373865,0.687623701771287,0.2378793501802318,-0.2982739443109971
4.542321398,0.15867817593739852,0.19390075481226596,0.478389697345268,-0.44926626374570583
4.559080136,0.8102551935144158,-0.22288546091689676,0.6732654799616612,-0.4259450216273476
4.575843514000001,0.4114199939452431,-0.3276051115951344,1.4127246900534056,-1.1111287621361814
4.5925972680000005,0.11127279832041619,-0.07452202013643845,0.5316467996757853,-0.39094024900737057
4.6093546320000005,1.1699272335239388,0.28734568641739777,-0.2488802374504655,0.7194134615135
4.626111256000001,1.2833496946266891,0.19715054193306164,0.7024473293298416,-0.10706744444396145
4.642868337,1.0528569061172361,0.2278822371442672,-0.6547124368461116,1.052613288708802
4.659620584000001,1.567496409652909,-0.03010846474486721,-0.9913277099161247,1.5696249130192275
4.6763871770000005,0.6562658715194316,-0.7831038982742883,1.1697539955823424,-0.6846008684679965
4.693139059,-0.422244200388787,-0.8057909487824247,0.9780468102545088,-1.100454891516957
4.7098963220000005,-0.574783612028083,-0.33233090245020547,-0.07408877059704916,-0.1565505891377071
4.726653139000001,-0.11968308472009358,0.09321397486536277,0.49479829652826623,-0.46273020913639723
4.743410229,0.17675259290351666,0.6702249670416784,1.138523107088828,-0.8282545087415194
4.760166862,0.09260955416373613,0.9511338112332914,0.3818072296786042,-0.31872266352626566
4.776924472,0.37995125477693276,0.8108706820622907,-0.3099693876409623,0.3896646791342889
4.793681186000001,0.07985689654717969,0.3435554236970269,-0.2177252992604453,0.18744250945770216
4.810438114,-0.4353423286431716,0.021296145410662902,-0.07930246445246208,-0.18954353938396587
4.827194869,-0.804614888799549,-0.09787850387042149,0.10995558384047434,-0.5485010468925599
4.843952020000001,-1.049422109067541,-0.38903800624229684,0.6562510545700806,-1.0215808339170929
4.860709101,-1.2305762039612524,-0.36512870541115805,0.7491337244067394,-1.1974854600745095
4.8774660910000005,-0.6079525333401714,-0.1171916513797272,0.23348160278526128,-0.5365194337402935
4.894222489000001,0.4104768073205413,0.07107674391474042,0.5010522422660142,-0.15000058316046846
4.910981227000001,0.4168775936774046,0.178803985244107,0.5754107095177124,-0.3742999089285019
4.927735613,0.4187026954415444,0.2754152127434874,-0.3283907598838184,0.5674883075301557
4.944494229,0.6408210751404996,0.039419612351078936,-0.28294390026191246,0.6725144818061414
4.9612503740000005,0.115668566195125,-0.2665111334296582,0.5929394277932095,-0.4254644637149536
4.978007871,-0.3969790394297505,-0.31338283583876025,-0.16982510174496915,-0.07347116025659499
4.99476485,-0.05254021270322923,-0.3357651904854286,0.16188637540319736,-0.12891378380759924
5.011522103,-0.3737896782171136,-0.3480009301578238,1.61514280249093,-1.2678723941488763
5.028278564000001,-0.49955518478399624,0.10544116377837633,0.9737766024861285,-1.0956254032681663
5.045035512,0.3402421615092777,0.7644884682446452,-0.09215977812311237,0.19933013322904417
5.061792734,1.1597421801843588,0.9160338659448285,0.7445318381928375,0.25054640972822984
5.078549947,0.8191272065125744,0.702633388534679,0.07635121474667027,0.5316687714710117
5.095309438,1.043545666814675,0.26588385129263564,-1.7554836007162713,1.9649692418209677
5.112060538000001,1.060504415582702,-0.5394726039168379,0.12006018635082841,0.6829288246895231
5.128820313,-0.5163877359524633,-1.1203960983795125,1.0200212936820239,-0.9430594504284073
5.145577923,-1.0579073266271792,-0.6609631241438356,-0.10253745609218683,-0.6278808710964888
5.1623343120000005,-1.091498501891991,-0.2003544269479918,0.6069980549026359,-1.0996679720662426
5.179091647,-0.8256077469332196,0.28859140512805115,0.8705701408324541,-1.02370018732931
5.195849735,-0.30547827651785775,0.903464331080966,-0.5510003975408273,0.396782981139202
5.212604272,0.7439440955913291,0.8467452345286215,-1.356326853346451,1.3149621374424512
5.229362216,1.2936374251313718,0.06031146143234337,-0.8269321431065642,1.4556330692574888
5.246119471,0.198412947750297,-0.6283545997973131,-0.4971708883862724,0.5187247390419247
5.262876205,-0.3698690780315685,-0.6031397869705512,-1.1661453086958162,0.42557555166661654
5.279633448,-0.2758657843813822,-0.3358494172413856,0.5174790471501173,-0.4546574545060727
5.296389695,-1.2837673367039144,0.1705803276003758,2.013058271674422,-2.285070615250569
5.313147152,-0.7651194209574771,0.927228523981255,-0.3365209398197864,-0.26443732161258504
5.329904364,0.8054578783006646,1.0528205161521642,-0.8082586837512897,0.9873503281363981
5.346661293,1.075618457113491,0.3886071295821732,0.29260952439094645,0.509940164154259
5.363417701,1.2278135726480899,-0.18793657136753483,-0.9606325469744041,1.459190761531326
5.380175199,0.9958043581013105,-0.8679721057405525,-0.8210165100801504,1.1573545223518276
5.396932158,-0.14065315488077082,-1.2574737757920502,0.9773236419857589,-0.826627381797584
5.413689309,-1.0999470566981395,-0.720067204822789,1.2312087981157773,-1.5924623091631385
5.4304457070000005,-1.0797276770407702,0.21287718683599113,0.9656700128621508,-1.436994604797519
5.447202871,-0.45979581507651207,0.8134334188095641,1.585633314425629,-1.4450162754296025
5.463959849,-0.520386189323327,0.8318327534754948,1.0184320195664374,-0.9330625838265354
5.480717386,-0.010428789056616357,0.7412570678237145,-1.6870119472526721,1.139557345557262
5.497473848,0.9149755239671523,0.15375061850140934,-1.7791877711437798,1.9035172532230344
5.5142307740000005,-0.03954912097336759,-0.7458738315453882,0.7833828559458191,-0.6683313016691231
5.530966992000001,-1.249208277459318,-1.153040235091042,0.8999509831493756,-1.2032480422189293
5.5477448140000005,-1.550105194158529,-0.784290799253818,-0.38926861962111814,-0.3271548897756557
5.564501498,-0.9624248999947341,0.0013119648144381802,0.915404033617717,-1.2813516459264236
5.581259035,-0.27379883997605364,0.8359673024555921,1.993231356346197,-1.3045112735272755
5.59801572,0.5218627267560182,1.2379435138049495,0.2935528507675461,0.05099396728959103
5.614772943,1.0825870705471468,0.9458283267497836,-1.3443193373550562,1.7163358311719796
