time,acc_x,acc_y,acc_z,absolute_acc
3.3358243790000004,0.1202801888187726,-0.05423170824845632,-0.3929688930511474,0.43133614908756696
3.3525809100000004,0.11571065584818518,-0.04480859637260437,-0.3890831470489502,0.42620882730485166
3.3693384280000003,0.12136126061280565,-0.030456068615118678,-0.3835260073343912,0.42078198842488823
3.386095194,0.12514405945936835,-0.020813286304473877,-0.37715299924214674,0.41377875924221685
3.4028523450000003,0.13086895644664762,-0.016417833666006732,-0.3775481383005777,0.4138479878425964
3.4196089570000003,0.12977458536624906,-0.017764570812384303,-0.38553301493326814,0.421310709523502
3.43636614,0.1279104153315226,-0.02172013620535534,-0.3787983258565267,0.41603776085155775
3.453123321,0.12129835039377208,-0.02899792790412904,-0.35099490483601886,0.3891104287313432
3.536908094,0.10994295030832286,-0.0362043430407842,-0.3331476052602132,0.3686167709588979
3.553664625,0.11180783311525977,-0.033437535166740424,-0.33307234446207684,0.37002138929636214
3.5704220510000004,0.10824753344058986,-0.03688827653725941,-0.33826565742492676,0.3727790343428301
3.587178858,0.10565940042336779,-0.0475010424852371,-0.35979922612508136,0.3920220415870599
3.603936375,0.10466897239287692,-0.06430407613515851,-0.36621570587158203,0.40183803991647743
3.620692509,0.08932081485788024,-0.08548141519228614,-0.3416336377461751,0.3851040371449817
3.637449763,0.05935310944914816,-0.10179896404345827,-0.3110954761505127,0.3678480767164653
3.654193731,0.028108281393845847,-0.10292574018239971,-0.2957439422607422,0.3589871405031131
3.670964188,0.014760658144950865,-0.08765376359224318,-0.3026736577351888,0.36409741386997735
3.687720567,0.024880871176719662,-0.0643432686726252,-0.32025965054829914,0.3805048966036692
3.704477698,0.04805325468381246,-0.050539625187714855,-0.33696826299031574,0.40024177325189636
3.721234565,0.06685327490170796,-0.05455612639586129,-0.35400978724161786,0.42197110885372086
3.737991911,0.0625113050142924,-0.07268878072500227,-0.37192551294962567,0.44538096908741504
3.754748553,0.028406263639529555,-0.09531301756699878,-0.37973594665527344,0.4515761927212798
3.771505765,-0.00488023956616718,-0.09795528153578438,-0.3656480312347412,0.4392224389859766
3.788262562,-0.02955942849318185,-0.07852341731389363,-0.3379819393157959,0.4146396445283805
3.805019988,-0.033530995249748195,-0.04337707906961441,-0.3308757146199544,0.41109451928310947
3.821776407,-0.01615519945820169,-0.009243155519167589,-0.3439501126607259,0.4217265479712064
3.838533701,0.018277792880932512,0.008686217168966918,-0.3735792636871338,0.4400048463999149
3.855290446,0.06048742930094403,0.0020050654808680055,-0.39909791946411133,0.46359640130814334
3.872047618,0.08294934034347536,-0.028048967321713764,-0.4031396706899007,0.4767189312969924
3.888804261,0.08011473963658017,-0.06310236950715382,-0.3954126040140788,0.4756485359124231
3.905561331,0.06144997477531434,-0.0827217325568199,-0.37427687644958496,0.45519013525182067
3.922318616,0.04551107933123907,-0.08005402982234953,-0.34881162643432617,0.42688763239996175
3.939055503,0.054010351498921715,-0.0578962539633115,-0.3339792887369792,0.4073798464682062
3.955831994,0.07847619925936063,-0.03380317489306132,-0.3262227376302083,0.3963281740599924
3.972576602,0.10691340019305545,-0.023429388801256834,-0.3347307046254475,0.4020769833382585
3.989346113,0.1319422721862793,-0.031742200255394,-0.355116605758667,0.41903152261464355
4.006103744000001,0.14148378868897754,-0.05430525541305544,-0.35930196444193524,0.4174412032356616
4.022859908,0.13122036059697467,-0.07563698788483937,-0.35648218790690095,0.4084114815483794
4.039604049,0.11384529372056322,-0.08346662422021228,-0.34986623128255206,0.3977030984215531
4.056374324,0.08838872114817298,-0.07477940370639163,-0.3305855592091878,0.3720299801123246
4.073131567,0.0687129398187001,-0.05247661719719568,-0.31845426559448237,0.34998534977733803
4.089887915,0.05922798067331309,-0.027573930720488225,-0.31417965888977045,0.3367552928123145
4.106645016,0.0557232225934664,-0.014192769924799594,-0.3249061107635498,0.3416480566942819
4.123402361,0.05811136960983271,-0.01292753219604491,-0.3495324452718099,0.3642412105871194
4.140159441000001,0.057868798573811796,-0.02203649779160816,-0.3769722779591878,0.3914341184120249
4.156915891000001,0.06466248383124665,-0.03423477709293363,-0.39686910311381024,0.4120343426672495
4.173672951,0.06911548227071758,-0.04735478262106574,-0.3852608998616536,0.4049783989011009
4.1904299300000005,0.062116980552673305,-0.057584851980209295,-0.38008840878804523,0.3990039600654625
4.207187295000001,0.0680148676037788,-0.05779373149077093,-0.40549389521280926,0.4249544560640813
4.223943826,0.08571135997772213,-0.05428981781005856,-0.4160544077555339,0.4397059828176466
4.240701120000001,0.10610146572192508,-0.04966201384862262,-0.42215259869893385,0.45117579977378636
4.257457754000001,0.13537552704413727,-0.0440848370393117,-0.4445204734802246,0.4802584669548326
4.274215078,0.16119553148746488,-0.04424744844436642,-0.4585444132486978,0.5010845503414918
4.2909717,0.18499137957890824,-0.04830517868200935,-0.46941447257995605,0.5178049136208093
4.3077290260000005,0.20653753479321793,-0.04971313973267869,-0.4731767972310384,0.5275987196114899
4.324486096,0.21838246037562684,-0.051037043333053554,-0.4674307505289714,0.5262403615567818
4.341243125,0.21821430325508118,-0.05102549493312832,-0.4589653015136719,0.518054590802974
4.357999443000001,0.20186416059732434,-0.05059782663981118,-0.4597455660502116,0.5151952520184814
4.3747568590000006,0.19220881909132,-0.04715729256470994,-0.48649247487386066,0.5351843231280592
4.391513747,0.1993382150928179,-0.04358385999997453,-0.4864651362101237,0.5366625425584199
4.408271061000001,0.18962544202804563,-0.047414223353068,-0.4594082832336426,0.5088220773873444
4.425027368,0.1758841127157211,-0.052243083715438815,-0.46346815427144367,0.5089868392104593
4.441784642,0.16419139007727304,-0.05748426914215083,-0.4544078509012858,0.4961612337029884
4.45854163,0.14023944238821662,-0.06144635876019791,-0.4274342854817708,0.46238361469709127
4.475298925000001,0.12551180521647132,-0.052562599380811016,-0.4235674540201823,0.45376692692911597
4.4920553850000005,0.11788558711608248,-0.03847793241341905,-0.4157247543334961,0.4442001103915996
4.508812374000001,0.1118068620562553,-0.02647420267264046,-0.4070322513580322,0.43372983657775627
4.525569607,0.11072082817554468,-0.01495153208573658,-0.4030460516611735,0.4287315905951079
4.542321398,0.1133789718151092,-0.011703347166379274,-0.3950321674346924,0.421205576041489
4.559080136,0.12695782631635663,-0.015438626209894798,-0.3837490876515706,0.41406727502163193
4.575843514000001,0.13385461519161856,-0.02093039453029631,-0.36006704966227215,0.39544100357527073
4.5925972680000005,0.1357188522815704,-0.02217891812324523,-0.3511599699656169,0.3888912868147026
4.6093546320000005,0.15532374878724411,-0.017363761862119024,-0.3553305466969808,0.40094676005578433
4.626111256000001,0.1768283570806185,-0.014060184359550455,-0.3435599009195964,0.39915267114659597
4.642868337,0.19447116553783414,-0.010241543253262823,-0.3545309702555339,0.41679139728716547
4.659620584000001,0.22073025256395337,-0.01074592769145964,-0.37113793690999347,0.4430861415274176
4.6763871770000005,0.23173359533150986,-0.0238759120305379,-0.35152514775594074,0.4316077173983683
4.693139059,0.22466021031141278,-0.037374426921208674,-0.33514102300008136,0.41317302690935404
4.7098963220000005,0.2150284101565679,-0.0429433832565943,-0.3363825480143228,0.41054966751436844
4.726653139000001,0.21302290260791779,-0.04138141373793281,-0.3280913035074869,0.40279578207949807
4.743410229,0.2159847617149353,-0.03015039364496865,-0.30901296933492023,0.388916646733611
4.760166862,0.21753658602635065,-0.014212593436241138,-0.30261516571044916,0.3835759280321189
4.776924472,0.22390366097291312,-0.0006243387858072905,-0.3078095118204752,0.3901057767558264
4.793681186000001,0.22524180014928183,0.005132521192232767,-0.311457872390747,0.3932466972782515
4.810438114,0.21794680009285608,0.005489379167556765,-0.31278673807779944,0.3900705298359293
4.827194869,0.20446406553188956,0.0038492530584335323,-0.3109442392985026,0.38087943217590703
4.843952020000001,0.1868787407875061,-0.0026699155569076534,-0.2999473412831624,0.3637606478832522
4.860709101,0.1662578756610552,-0.008788406848907469,-0.2873940467834472,0.3436942870324617
4.8774660910000005,0.15607042113939917,-0.010752186179161067,-0.28348159790039057,0.3347038362464698
4.894222489000001,0.1629485338926315,-0.009561195969581594,-0.2750857671101888,0.3321903667748009
4.910981227000001,0.1699348762631416,-0.006564666827519729,-0.2654426097869873,0.32591757266764426
4.927735613,0.17694998284180954,-0.0019502540429433117,-0.270944595336914,0.335425490822491
4.944494229,0.18768925716479615,-0.0012896358966827334,-0.2756863435109456,0.34669590277751894
4.9612503740000005,0.1896274164319038,-0.005755335092544552,-0.2657509644826253,0.33956675853116375
4.978007871,0.18297504136959708,-0.011006847023963916,-0.26859680811564124,0.3383355657835774
4.99476485,0.18209462612867353,-0.0166332572698593,-0.2658840815226237,0.33617536021550287
5.011522103,0.17583093792200086,-0.022464796900749196,-0.23881872495015458,0.31492930173503475
5.028278564000001,0.16746016095081961,-0.020697976152102133,-0.22250167528788245,0.29657049739456154
5.045035512,0.17316158115863797,-0.007887482643127433,-0.22404599189758292,0.2999106620719136
5.061792734,0.1925956383347511,0.00746270020802816,-0.21156970659891758,0.30410912388103245
5.078549947,0.2063219274083773,0.01923687756061553,-0.21029027303059888,0.3130184107300205
5.095309438,0.22381122161944703,0.023692955573399843,-0.23971128463745114,0.3459502950535962
5.112060538000001,0.2415758371353149,0.014656196037928249,-0.23770014444986973,0.3573901040888532
5.128820313,0.23292129486799237,-0.004121390481789908,-0.2206048170725504,0.3415846398880497
5.145577923,0.2151932964722315,-0.015197552740573874,-0.22232309977213538,0.3310628571237545
5.1623343120000005,0.19690372298161185,-0.01855476945638655,-0.21215200424194333,0.3126363928129712
5.179091647,0.18306873738765714,-0.013718746602535243,-0.19756356875101722,0.29548190583433176
5.195849735,0.1779495055476824,0.001421588162581127,-0.20679728190104163,0.302131229949165
5.212604272,0.19041394442319867,0.01560841252406437,-0.22952191034952796,0.3241628117345433
5.229362216,0.2120926479498545,0.016619108617305745,-0.2433795928955078,0.34855622919370854
5.246119471,0.21541750431060788,0.006089610358079274,-0.2517108122507731,0.3572486319206425
5.262876205,0.20921970655520752,-0.004017042617003115,-0.27125159899393714,0.3643798882368234
5.279633448,0.20459695657094315,-0.00964495291312534,-0.26258007685343426,0.35676108278990376
5.296389695,0.1830858339866002,-0.0067866668105125245,-0.22884877522786454,0.31847187514832326
5.313147152,0.17026437819004056,0.008751325309276595,-0.2344880104064941,0.31404057810220526
5.329904364,0.18376160661379493,0.02639366189638774,-0.24803217252095536,0.33058581686905636
5.346661293,0.20178566873073575,0.0329055239756902,-0.24312893549601236,0.33913084799403787
5.363417701,0.2223594139019648,0.02975638210773467,-0.25922568639119464,0.36358164374408747
5.380175199,0.23904660344123838,0.015211341281731926,-0.2729838689168294,0.3829760098376887
5.396932158,0.2366896842916806,-0.005860095222791022,-0.2566068967183431,0.369124248692629
5.413689309,0.2182577053705851,-0.017926370104153922,-0.23597534497578934,0.3424391173161747
5.4304457070000005,0.20016535868247345,-0.014359315236409492,-0.2197941939036051,0.3183602637943334
5.447202871,0.1924604848027229,-0.0007284780343373558,-0.19322347640991208,0.2941458890842911
5.463959849,0.18374038487672803,0.01321052511533101,-0.17615763346354163,0.27851057989448663
5.480717386,0.18356562405824658,0.02563216785589853,-0.2044277985890706,0.2976067542762844
5.497473848,0.1988973766565323,0.028208484252293897,-0.23424069086710608,0.3295029687962606
5.5142307740000005,0.1982346549630165,0.01570993165175119,-0.22111360232035315,0.3183037906307073
5.530966992000001,0.1773276329040527,-0.0035876010855038962,-0.20605182647705075,0.2981659690880579
5.5477448140000005,0.15132024387518564,-0.0167462925116221,-0.21258290608723954,0.2926770225809724
5.564501498,0.13519319395224252,-0.01672430833180744,-0.1972437699635823,0.27120581795730375
5.581259035,0.13060499976078668,-0.0027155553301175337,-0.16384212176005042,0.2493454220242531
