time,acc_x,acc_y,acc_z,,absolute_acc
1.207690771,0.1666257381439209,-0.13821494579315186,-0.46843814849853516,,0.51604438454588974
1.2244454,-0.0039495378732681274,-0.217765212059021,-0.51241302490234375,,0.55678038266635499
1.2412026010000001,-0.010077506303787231,-0.21186065673828125,-0.68493080139160156,,0.71701931403681185
1.2579594190000001,0.12891152501106262,-0.18853944540023804,-0.51231193542480469,,0.56091783973342868
1.274716325,0.20597714185714722,-0.20421046018600464,-0.43098545074462891,,0.51949682748845549
1.291473294,0.25529834628105164,-0.15830135345458984,-0.56908416748046875,,0.64350085765003684
1.308230212,0.21657335758209229,-0.10654950141906738,-0.58405113220214844,,0.63195928705387672
1.3249876380000001,0.20701679587364197,-0.094729781150817871,-0.60322475433349609,,0.64475560443580304
1.341744128,0.2326013445854187,-0.032667160034179688,-0.50271797180175781,,0.55488367070956091
1.3585014740000001,0.16741278767585754,0.035472869873046875,-0.41228675842285156,,0.44639190981160787
1.3752581480000001,0.14346703886985779,0.12230563163757324,-0.52235889434814453,,0.5553379811222775
1.39201536,0.19474437832832336,0.10881274938583374,-0.46040153503417969,,0.51160058715878975
1.408772084,0.16582190990447998,0.029611587524414062,-0.38397121429443359,,0.41929422286364421
1.4255292980000001,0.15466231107711792,-0.010434865951538086,-0.52688503265380859,,0.54921503487226819
1.4422731830000002,0.25494140386581421,-0.06780010461807251,-0.59343528747558594,,0.64942852879475899
1.4590432550000001,0.29150170087814331,-0.18137067556381226,-0.32571506500244141,,0.47324292613716773
1.475799928,0.029467225074768066,-0.22064334154129028,-0.59434890747070312,,0.63466717681926166
1.492557192,0.14603680372238159,-0.21793603897094727,-0.75192546844482422,,0.79637602627136128
1.509313753,0.31306517124176025,-0.2914760410785675,-0.38387775421142578,,0.57474360731188234
1.526071527,0.27411490678787231,-0.32559362053871155,-0.39829444885253906,,0.58291393519590717
1.5428278740000001,0.27821654081344604,-0.17427045106887817,-0.61838626861572266,,0.7001258536223518
1.5595851570000001,0.28940659761428833,-0.033194065093994141,-0.29365253448486328,,0.41363007108952649
1.5763415870000002,0.19412228465080261,0.079813301563262939,-0.37073993682861328,,0.42603019290205213
1.593101302,0.20098148286342621,0.17862015962600708,-0.60043716430664062,,0.65789323310047942
1.609854181,0.22679857909679413,0.15370243787765503,-0.42842292785644531,,0.5085353871688264
1.6266129,0.23672562837600708,0.048878610134124756,-0.42332744598388672,,0.48747745402418324
1.643370153,0.22887945175170898,-0.098319053649902344,-0.52417945861816406,,0.58035897906554945
1.6601272950000001,0.1654944121837616,-0.21863070130348206,-0.51021289825439453,,0.57922792194580042
1.6768834190000002,0.096714794635772705,-0.20428800582885742,-0.51530933380126953,,0.56269978703539525
1.6936406940000002,-0.046189680695533752,-0.11211287975311279,-0.44487857818603516,,0.46110707404909707
1.7103978350000002,-0.25353986024856567,0.025769352912902832,-0.54667186737060547,,0.6031555776571057
1.727155129,-0.20513734221458435,0.10110324621200562,-0.50865554809570312,,0.55770391981230427
1.7439116200000002,-0.20947843790054321,0.023309648036956787,-0.19771480560302734,,0.28899083028965028
1.760668517,-0.2116253525018692,-0.036519467830657959,-0.34041500091552734,,0.40249389337043778
1.7774255570000002,0.07565733790397644,-0.034311354160308838,-0.51603889465332031,,0.52268292740250399
1.7941830030000001,0.20032364130020142,-0.027761995792388916,-0.41940116882324219,,0.46561532415122475
1.8109398600000002,0.33614760637283325,-0.035183727741241455,-0.54248809814453125,,0.63916073455463895
1.827696666,0.448830246925354,-0.056296110153198242,-0.63218307495117188,,0.77735016744590357
1.8444534920000002,0.35551860928535461,-0.093981683254241943,-0.62252712249755859,,0.7230256265033651
1.8611975820000002,0.34633669257164001,-0.13602179288864136,-0.59901618957519531,,0.70517475006929276
1.877967358,0.23852863907814026,-0.20370712876319885,-0.39912700653076172,,0.50763655631920646
1.8947246110000002,0.064850717782974243,-0.23978701233863831,-0.29467487335205078,,0.38540460281151862
1.9114814880000002,-0.0033208727836608887,-0.17412054538726807,-0.43414402008056641,,0.46777133590432857
1.928238549,0.047339111566543579,-0.039609014987945557,-0.38638210296630859,,0.39128122245373859
1.9449953440000001,0.1227385401725769,0.060194313526153564,-0.35754871368408203,,0.38279131035294128
1.9617525470000001,0.18459635972976685,0.10344088077545166,-0.46255207061767578,,0.50865533504897209
1.9785063310000002,0.3171176016330719,0.036252498626708984,-0.54259300231933594,,0.62951170210576879
1.9952697490000002,0.33982276916503906,-0.051681339740753174,-0.52840900421142578,,0.63037016986220495
2.0120242560000001,0.27113473415374756,-0.16714602708816528,-0.42807102203369141,,0.53356971272829024
2.0287804010000001,0.24386629462242126,-0.22336617112159729,-0.33718204498291016,,0.472286933455976
2.0455373690000003,0.13369747996330261,-0.12654244899749756,-0.49576473236083984,,0.52883899005239499
2.0622947250000001,0.17209041118621826,-0.0015116333961486816,-0.58693313598632812,,0.61164360601293921
2.0790508390000002,0.22403621673583984,0.059414327144622803,-0.41481876373291016,,0.47518090810159491
2.095808173,0.14971023797988892,0.012928426265716553,-0.38594913482666016,,0.41417029617676659
2.1125653250000003,0.17643415927886963,-0.049391090869903564,-0.58698272705078125,,0.6149123630841492
2.1293225680000001,0.21073809266090393,-0.09334409236907959,-0.45814704895019531,,0.51285707730354624
2.1460790490000003,0.15663939714431763,-0.11132502555847168,-0.46789360046386719,,0.50581971433344763
2.162836038,0.12564188241958618,-0.1219145655632019,-0.52055168151855469,,0.54920223692752401
2.1795929750000003,0.063590258359909058,-0.1605333685874939,-0.45839309692382812,,0.48983559966150503
2.1963517860000001,0.030470132827758789,-0.12260079383850098,-0.60273456573486328,,0.61583142204337549
2.213106995,0.093890130519866943,-0.093230128288269043,-0.60716915130615234,,0.62141901461696369
2.22986379,0.12026476860046387,-0.08768540620803833,-0.45887374877929688,,0.48240798329542295
2.2466209310000003,0.18889549374580383,-0.10274112224578857,-0.35820198059082031,,0.41778691297954929
2.2633650730000001,0.14056229591369629,-0.046685636043548584,-0.41539382934570312,,0.44100945693239657
2.2801347760000001,0.12705978751182556,0.081719756126403809,-0.61212444305419922,,0.63049079448341094
2.2968920820000003,0.23091727495193481,0.17381751537322998,-0.65468120574951172,,0.71564152875820797
2.3136487960000003,0.32778674364089966,0.1757805347442627,-0.50632095336914062,,0.62825460883492079
2.3304062110000001,0.32058244943618774,0.080537140369415283,-0.43432331085205078,,0.54579856743571242
2.3471626919999999,0.25723335146903992,-0.057795047760009766,-0.63464260101318359,,0.6872266697926932
2.363916701,0.26497459411621094,-0.1495283842086792,-0.52473640441894531,,0.60656291292299769
2.380680108,0.22353872656822205,-0.18239328265190125,-0.40021896362304688,,0.49336810869348297
2.397433913,0.19630652666091919,-0.16296786069869995,-0.51963233947753906,,0.57888906040906096
2.4141906580000003,0.23003718256950378,-0.084932684898376465,-0.48618507385253906,,0.54452418896276866
2.4309478090000001,0.14646261930465698,0.022896170616149902,-0.43000316619873047,,0.45483871473677101
2.4477018080000001,0.18715918064117432,0.13589906692504883,-0.53991985321044922,,0.58737599813081198
2.4644648810000001,0.34007570147514343,0.15629541873931885,-0.48170089721679688,,0.61001270071382696
2.481218186,0.32706958055496216,0.064536511898040771,-0.44266700744628906,,0.55416022175343638
2.4979757760000001,0.31154415011405945,-0.066372096538543701,-0.53832340240478516,,0.62550547419337399
2.5147327349999999,0.23745617270469666,-0.17880833148956299,-0.41871833801269531,,0.51350063286597603
2.531490008,0.084747612476348877,-0.23776808381080627,-0.45283126831054688,,0.5184322299580173
2.5482462140000002,0.14537706971168518,-0.20369294285774231,-0.615142822265625,,0.66409788371362999
2.5650034070000003,0.19730761647224426,-0.12208718061447144,-0.46774196624755859,,0.52212845371372074
2.5817605780000004,0.19951018691062927,-0.039753854274749756,-0.42480278015136719,,0.47100115247751045
2.5985178320000002,0.22477903962135315,0.034625828266143799,-0.44388866424560547,,0.49876017371273962
2.6152742920000001,0.12073135375976562,0.053616464138031006,-0.29600429534912109,,0.32414399249787146
2.6320313720000001,0.072686344385147095,-0.014831781387329102,-0.28636074066162109,,0.29581372549540352
2.648792582,0.010866522789001465,-0.046601235866546631,-0.47319221496582031,,0.4756055390826231
2.6655456860000002,0.04420134425163269,-0.049506068229675293,-0.56934356689453125,,0.57319866258514607
2.6823022070000002,0.084102272987365723,-0.076995551586151123,-0.5643768310546875,,0.57578009232434246
2.6990595000000002,0.080421090126037598,-0.1005934476852417,-0.44965553283691406,,0.46773570706662199
2.7158161340000002,0.077840119600296021,-0.082892656326293945,-0.33522605895996094,,0.35398698746994173
2.7325736310000002,0.13554462790489197,-0.073092997074127197,-0.26252555847167969,,0.30435932912598768
2.7493301020000001,0.075913101434707642,-0.00010138750076293945,-0.34409332275390625,,0.35236773974455354
2.7660873350000004,0.17169439792633057,0.04714500904083252,-0.48200130462646484,,0.51383545597628766
2.7828441610000003,0.3073728084564209,0.048508763313293457,-0.42378902435302734,,0.5257644726098023
2.7995883830000001,0.31559523940086365,0.028100788593292236,-0.47614002227783203,,0.57192598320655774
2.8163579860000003,0.39681020379066467,0.016061246395111084,-0.64767837524414062,,0.75973915209566711
2.8331151380000001,0.4482932984828949,-0.04283517599105835,-0.57543182373046875,,0.7307007031121785
2.8498720350000002,0.3414100706577301,-0.11422407627105713,-0.51875019073486328,,0.63143466513484159
2.8666292270000002,0.28539887070655823,-0.14432287216186523,-0.41354274749755859,,0.52278027013025108
2.8833856260000004,0.18503758311271667,-0.1322818398475647,-0.37584400177001953,,0.43931322081648616
2.9001431340000003,0.22917163372039795,-0.085596919059753418,-0.48112773895263672,,0.5397502861919341
2.916900225,0.30357354879379272,-0.034132003784179688,-0.43325614929199219,,0.5301252532269195
2.9336570210000001,0.34220442175865173,-0.029043018817901611,-0.4707489013671875,,0.58271081279794712
2.9504136330000001,0.45616039633750916,-0.034342110157012939,-0.57058238983154297,,0.73131795499816954
2.9671710500000001,0.3620779812335968,-0.060462355613708496,-0.55705738067626953,,0.66713498357263634
2.983927773,0.22778028249740601,-0.053039252758026123,-0.66816806793212891,,0.70791636965949722
3.000685281,0.22633799910545349,-0.04170536994934082,-0.54911994934082031,,0.59539982069676234
3.0174357400000003,0.10200899839401245,-0.092779338359832764,-0.36343479156494141,,0.3887141483142727
3.0342102870000001,0.10516926646232605,-0.081245541572570801,-0.35394287109375,,0.3780700578354903
3.0509558510000003,0.09330710768699646,-0.036662399768829346,-0.32044792175292969,,0.33576363480504251
3.0677130750000003,0.10909298062324524,0.015089929103851318,-0.42082405090332031,,0.43499639791646938
3.0844695040000003,0.25673395395278931,0.08239513635635376,-0.50620841979980469,,0.57354009963003494
3.101226574,0.3041529655456543,0.067417800426483154,-0.48218345642089844,,0.57406887383881522
3.1179837670000001,0.26305404305458069,0.020547330379486084,-0.51582050323486328,,0.57938796493416445
3.1347407760000001,0.16371315717697144,-0.066876530647277832,-0.51147365570068359,,0.54118367368213305
3.151497693,0.092855989933013916,-0.14219215512275696,-0.51733684539794922,,0.54449816845531795
3.1682544290000001,0.09532049298286438,-0.1545652449131012,-0.48896503448486328,,0.52159679472397713
3.185011448,0.044599592685699463,-0.15375134348869324,-0.33600997924804688,,0.37219793853080557
3.2017690270000001,0.027177929878234863,-0.15311190485954285,-0.22586727142333984,,0.27422239073862775
3.2185253540000001,0.021973609924316406,-0.10009080171585083,-0.43620109558105469,,0.44807633714283573
3.2352860460000001,0.079988270998001099,-0.0028626918792724609,-0.57967472076416016,,0.58517441878046272
3.2520357820000001,0.18473905324935913,0.043783247470855713,-0.40260028839111328,,0.44512075077126129
3.2687966160000004,0.23404374718666077,0.024946153163909912,-0.30194950103759766,,0.38284760327277095
3.2855529950000002,0.24896770715713501,0.018237650394439697,-0.36826515197753906,,0.44490083531055624
3.302310635,0.19289690256118774,0.017714023590087891,-0.26851749420166016,,0.33109612855149656
3.3190676440000004,0.057085812091827393,0.017989099025726318,-0.27876567840576172,,0.2851187490905594
3.3358243790000004,0.10887876152992249,0.046200811862945557,-0.46484470367431641,,0.47965581228955001
3.3525809100000004,0.16066324710845947,0.030038177967071533,-0.45065116882324219,,0.47937610189575547
3.3693384280000003,0.14071407914161682,-0.03885185718536377,-0.41248893737792969,,0.43755804453192115
3.3860951940000001,0.11329835653305054,-0.1010059118270874,-0.34075164794921875,,0.37302868173535919
3.4028523450000003,0.014045476913452148,-0.16927275061607361,-0.321685791015625,,0.36377505090949563
3.4196089570000003,-0.00039643049240112305,-0.1475575864315033,-0.35538482666015625,,0.38480095307950468
3.4363661400000001,0.00064349174499511719,-0.090196192264556885,-0.24603366851806641,,0.26204643333788874
3.4531233210000001,0.048474252223968506,-0.042693734169006348,-0.18843269348144531,,0.19919685750191699
3.5369080940000002,0.25642234086990356,0.058147847652435303,-0.30104637145996094,,0.39970302332234192
3.5536646250000001,0.20624411106109619,-0.02317124605178833,-0.43058490753173828,,0.47799257586817173
3.5704220510000004,0.16183930635452271,-0.10963916778564453,-0.52692031860351562,,0.56201221548225455
3.5871788580000001,0.04520067572593689,-0.18364730477333069,-0.35576343536376953,,0.40291072904356984
3.6039363750000004,-0.075299128890037537,-0.20792725682258606,-0.16985988616943359,,0.27884777903160191
3.6206925090000004,-0.19894921779632568,-0.16577240824699402,-0.084193229675292969,,0.27230457675355829
3.6374497630000002,-0.2342238575220108,-0.052373170852661133,-0.22827053070068359,,0.33122680997169446
3.6541937310000003,-0.046873122453689575,0.08225780725479126,-0.42390823364257812,,0.43435196213772947
3.6709641880000001,0.13548803329467773,0.11045318841934204,-0.53271770477294922,,0.56066484371379788
3.6877205670000004,0.2776721715927124,0.018086135387420654,-0.55588817596435547,,0.62164347285823174
3.7044776980000003,0.22624373435974121,-0.13839420676231384,-0.45053195953369141,,0.52279846055978296
3.721234565,-0.0036293864250183105,-0.26028558611869812,-0.40342140197753906,,0.48011518030624639
3.7379919110000004,-0.15283815562725067,-0.21334299445152283,-0.39477157592773438,,0.47404570692871922
3.7547485530000002,-0.19319392740726471,-0.054878413677215576,-0.26152992248535156,,0.32974753104453269
3.7715057650000001,-0.13431096076965332,0.12354320287704468,-0.19492721557617188,,0.26701868199110218
3.7882625620000003,-0.0024581253528594971,0.23810875415802002,-0.27048873901367188,,0.36036922610031658
3.8050199880000002,0.13321042060852051,0.20167982578277588,-0.32675266265869141,,0.4064321232887656
3.8217764070000002,0.21424669027328491,0.049380064010620117,-0.4397430419921875,,0.49164415789806004
3.8385337010000002,0.27229177951812744,-0.13254699110984802,-0.53449440002441406,,0.61432546887043604
3.8552904460000001,0.2226698100566864,-0.27839058637619019,-0.47240924835205078,,0.59182232200391816
3.8720476180000003,0.10147282481193542,-0.31018763780593872,-0.43999290466308594,,0.54782009909896645
3.8888042610000002,0.053694993257522583,-0.21734622120857239,-0.30225944519042969,,0.37614266493100385
3.9055613310000004,0.034976989030838013,-0.10638177394866943,-0.14494895935058594,,0.18316842633747493
3.9223186160000001,0.098361879587173462,0.0056077241897583008,-0.225433349609375,,0.24602174912517941
3.9390555030000001,0.14075201749801636,0.075773954391479492,-0.30169296264648438,,0.3414256380301528
3.9558319940000004,0.14805248379707336,0.069607019424438477,-0.36362552642822266,,0.39873324238372559
3.9725766020000002,0.16603550314903259,0.023789465427398682,-0.43955802917480469,,0.47047315330772305
3.9893461130000003,0.11204007267951965,-0.032647907733917236,-0.32071304321289062,,0.34128539355253379
4.0061037440000007,0.010049283504486084,-0.054300963878631592,-0.29291534423828125,,0.2980754630413795
4.022859908,0.0057458877563476562,-0.04457557201385498,-0.3603515625,,0.36314356037614426
4.0396040490000003,-0.03318709135055542,-0.028300344944000244,-0.30312633514404297,,0.30624804915969372
4.0563743240000001,-0.013439565896987915,-0.010757148265838623,-0.32683372497558594,,0.32728675798407986
4.0731315669999999,-0.01234668493270874,-0.011355400085449219,-0.38869762420654297,,0.38905941551868284
4.0898879150000003,0.011637896299362183,-0.056772291660308838,-0.43097686767578125,,0.43485583151461327
4.1066450159999999,0.063634753227233887,-0.091198921203613281,-0.44046497344970703,,0.45428627305152525
4.1234023610000001,0.095451027154922485,-0.10369986295700073,-0.55471134185791016,,0.57233664302404552
4.1401594410000007,0.2222762405872345,-0.07060539722442627,-0.54045486450195312,,0.58862832909284757
4.1569158910000006,0.20148846507072449,-0.087833046913146973,-0.22432708740234375,,0.3140619171899427
4.1736729510000004,0.082053482532501221,-0.098971366882324219,-0.37748813629150391,,0.39877988728006347
4.1904299300000005,0.18281471729278564,-0.035154461860656738,-0.62557888031005859,,0.65269134553595864
4.2071872950000007,0.22240719199180603,-0.012253999710083008,-0.41964149475097656,,0.47509378408416236
4.2239438260000002,0.25042715668678284,0.010958075523376465,-0.43352985382080078,,0.50078136384982164
4.2407011200000007,0.31810164451599121,0.038625776767730713,-0.57154083251953125,,0.65524005533224805
4.2574577540000007,0.29640048742294312,-0.012708485126495361,-0.49512100219726562,,0.57719975862399087
4.2742150780000001,0.27320349216461182,-0.060048162937164307,-0.51913833618164062,,0.5897037748704933
4.2909717000000001,0.27019175887107849,-0.073667824268341064,-0.47612476348876953,,0.55238150340277947
4.3077290260000005,0.20577386021614075,-0.10708576440811157,-0.37151241302490234,,0.43798597639502918
4.3244860960000002,0.093433141708374023,-0.10356128215789795,-0.45312595367431641,,0.47410739397835128
4.3412431250000001,0.026074528694152832,-0.065473377704620361,-0.54981803894042969,,0.55431626367893438
4.3579994430000006,0.085624366998672485,-0.046546638011932373,-0.54528999328613281,,0.55393077050487816
4.3747568590000006,0.16760623455047607,-0.056090176105499268,-0.37716007232666016,,0.41651852044439347
4.3915137470000003,0.066261440515518188,-0.08111882209777832,-0.30089664459228516,,0.31860576348305208
4.4082710610000007,0.057511240243911743,-0.070200324058532715,-0.46835994720458984,,0.47707092596154099
4.4250273680000003,0.11011448502540588,-0.051936149597167969,-0.32480621337890625,,0.34687409776017197
4.441784642,0.030678272247314453,-0.0089192986488342285,-0.24785804748535156,,0.24990862726148177
4.45854163,0.11966884136199951,0.093896627426147461,-0.44871902465820312,,0.47379950540828686
4.4752989250000006,0.18168887495994568,0.10896784067153931,-0.42502593994140625,,0.4749019764202973
4.4920553850000005,0.19724705815315247,0.070376932621002197,-0.37181472778320312,,0.42673821763665792
4.5088123740000006,0.19274145364761353,0.031186282634735107,-0.32367801666259766,,0.37800702460324936
4.5255696070000004,0.12533086538314819,-0.064583063125610352,-0.35695934295654297,,0.38379521933492378
4.5423213980000003,0.1890207827091217,-0.11029672622680664,-0.41442108154296875,,0.46865665144065127
4.5590801360000004,0.1683858335018158,-0.11244785785675049,-0.26110553741455078,,0.33041551314854234
4.5758435140000007,0.18997707962989807,-0.07107245922088623,-0.27027511596679688,,0.33792191931757648
4.5925972680000005,0.30152019858360291,-0.023336946964263916,-0.35094356536865234,,0.46327144237603268
4.6093546320000005,0.3155665397644043,-0.030557394027709961,-0.32711219787597656,,0.45554185905127986
4.6261112560000006,0.32182818651199341,-0.0061124563217163086,-0.45645904541015625,,0.55853881144700623
4.6428683370000003,0.34578731656074524,-0.014971911907196045,-0.44714164733886719,,0.56544555814450759
4.6596205840000007,0.25170895457267761,-0.063663184642791748,-0.21336555480957031,,0.33605841585969576
4.6763871770000005,0.096808254718780518,-0.05301433801651001,-0.22841644287109375,,0.25368569055212536
4.6931390589999999,0.081665456295013428,0.0035494565963745117,-0.38671302795410156,,0.39525790489683066
4.7098963220000005,0.16867536306381226,0.049929916858673096,-0.22418308258056641,,0.28496039938480566
4.7266531390000006,0.1608731746673584,0.070189177989959717,-0.12801933288574219,,0.21724559518427783
4.7434102290000002,0.20764267444610596,0.080956876277923584,-0.33764743804931641,,0.40456802702274625
4.7601668620000002,0.24479073286056519,0.050611197948455811,-0.32343769073486328,,0.40877369783303258
4.7769244720000001,0.20603474974632263,-0.0019901394844055176,-0.31405544281005859,,0.37561296558667828
4.7936811860000006,0.21398019790649414,-0.019054651260375977,-0.36688995361328125,,0.42515743306816667
4.8104381140000001,0.1537737250328064,-0.050238907337188721,-0.30500221252441406,,0.34524868713101231
4.8271948690000004,0.11080428957939148,-0.084342479705810547,-0.32449626922607422,,0.35311339993514768
4.8439520200000006,0.098336935043334961,-0.088393807411193848,-0.29650211334228516,,0.3246492279350216
4.8607091010000003,0.12945950031280518,-0.087228536605834961,-0.16641616821289062,,0.22817300642779328
4.8774660910000005,0.17934560775756836,-0.038722455501556396,-0.12766647338867188,,0.22352405689209839
4.8942224890000006,0.16550156474113464,0.039507806301116943,-0.27099514007568359,,0.31998437561095061
4.9109812270000006,0.25285664200782776,0.10530287027359009,-0.2902069091796875,,0.39905541724296728
4.9277356130000003,0.28974446654319763,0.07811659574508667,-0.18492031097412109,,0.35249053864461261
4.944494229,0.23090058565139771,0.027368485927581787,-0.21842288970947266,,0.31901829606648446
4.9612503740000005,0.16496223211288452,-0.01240694522857666,-0.35758781433105469,,0.39399938486199559
4.978007871,0.19546976685523987,-0.069507062435150146,-0.28150272369384766,,0.3496904987697842
4.9947648500000001,0.13881593942642212,-0.089033126831054688,-0.042105674743652344,,0.17020473130254932
5.0115221029999999,0.053324401378631592,-0.029037058353424072,-0.10919761657714844,,0.1249430350453337
5.0282785640000007,0.17922133207321167,0.069383442401885986,-0.34302806854248047,,0.39319537606337251
5.0450355120000001,0.3315456211566925,0.09580838680267334,-0.14678668975830078,,0.37503076964444848
5.061792734,0.29417496919631958,0.054061591625213623,-0.15106296539306641,,0.33508444861564929
5.078549947,0.38921713829040527,0.014750480651855469,-0.48071861267089844,,0.61870666877500724
5.0953094380000001,0.37867695093154907,-0.068933308124542236,-0.24686145782470703,,0.45726208403403351
5.1120605380000006,0.14900213479995728,-0.12002816796302795,-0.085062980651855469,,0.20938984683332529
